# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
DiskQueryRelay.tasksExecuted,1754247710740000000,1754247770704000000,1714
DiskQueryRelay.tasksRequested,1754247710740000000,1754247770704000000,1714
DiskQueryRelay.taskWaitingTotalTimeUs,1754247710740000000,1754247770704000000,45992149
workspaceModel.moduleBridge.before.changed.ms,1754247710740000000,1754247770704000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1754247710740000000,1754247770704000000,0
jps.apply.loaded.storage.ms,1754247710740000000,1754247770704000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1754247710740000000,1754247770704000000,0
jps.project.serializers.load.ms,1754247710740000000,1754247770704000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1754247710740000000,1754247770704000000,0
jps.facet.change.listener.process.change.events.ms,1754247710740000000,1754247770704000000,0
jps.app.storage.content.reader.load.component.ms,1754247710740000000,1754247770704000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1754247710740000000,1754247770704000000,0
jps.artifact.entities.serializer.save.entities.ms,1754247710740000000,1754247770704000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1754247710740000000,1754247770704000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1754247710740000000,1754247770704000000,0
jps.library.entities.serializer.save.entities.ms,1754247710740000000,1754247770704000000,0
jps.storage.jps.conf.reader.load.component.ms,1754247710740000000,1754247770704000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1754247710740000000,1754247770704000000,0
jps.global.handle.changed.events.ms,1754247710740000000,1754247770704000000,0
workspaceModel.sync.entities.ms,1754247710740000000,1754247770704000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1754247710740000000,1754247770704000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1754247710740000000,1754247770704000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1754247710740000000,1754247770704000000,0
jps.global.get.library.ms,1754247710740000000,1754247770704000000,0
jps.facet.change.listener.before.change.events.ms,1754247710740000000,1754247770704000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1754247710740000000,1754247770704000000,0
jps.load.initial.state.ms,1754247710740000000,1754247770704000000,0
jps.global.initialize.library.bridges.ms,1754247710740000000,1754247770704000000,0
jps.global.get.library.by.name.ms,1754247710740000000,1754247770704000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1754247710740000000,1754247770704000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1754247710740000000,1754247770704000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1754247710740000000,1754247770704000000,0
jps.load.project.to.empty.storage.ms,1754247710740000000,1754247770704000000,0
jps.modifiable.module.model.bridge.renaming.ms,1754247710740000000,1754247770704000000,0
jps.save.changed.project.entities.ms,1754247710740000000,1754247770704000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1754247710740000000,1754247770704000000,0
jps.global.initialize.library.bridges.after.loading.ms,1754247710740000000,1754247770704000000,0
workspaceModel.load.cache.metadata.from.file.ms,1754247710740000000,1754247770704000000,0
jps.artifact.entities.serializer.load.entities.ms,1754247710740000000,1754247770704000000,0
workspaceModel.mutableEntityStorage.entities.ms,1754247710740000000,1754247770704000000,0
jps.modifiable.module.model.bridge.load.module.ms,1754247710740000000,1754247770704000000,0
jps.global.get.libraries.ms,1754247710740000000,1754247770704000000,1
workspaceModel.mutableEntityStorage.has.same.entities.ms,1754247710740000000,1754247770704000000,0
workspaceModel.mutableEntityStorage.instances.count,1754247710740000000,1754247770704000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1754247710740000000,1754247770704000000,0
jps.global.handle.before.change.events.ms,1754247710740000000,1754247770704000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1754247710740000000,1754247770704000000,0
workspaceModel.save.cache.to.file.ms,1754247710740000000,1754247770704000000,0
jps.save.global.entities.ms,1754247710740000000,1754247770704000000,0
jps.facet.change.listener.init.bridge.ms,1754247710740000000,1754247770704000000,0
jps.project.serializers.save.ms,1754247710740000000,1754247770704000000,0
workspaceModel.orphan.listener.update.ms,1754247710740000000,1754247770704000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1754247710740000000,1754247770704000000,0
workspaceModel.global.updates.count,1754247710740000000,1754247770704000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1754247710740000000,1754247770704000000,0
jps.library.entities.serializer.load.entities.ms,1754247710740000000,1754247770704000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1754247710740000000,1754247770704000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1754247710740000000,1754247770704000000,0
workspaceModel.load.cache.from.file.ms,1754247710740000000,1754247770704000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1754247710740000000,1754247770704000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1754247710740000000,1754247770704000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1754247710740000000,1754247770704000000,0
jps.modifiable.module.model.bridge.new.module.ms,1754247710740000000,1754247770704000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1754247710740000000,1754247770704000000,0
jps.modifiable.module.model.bridge.disposing.ms,1754247710740000000,1754247770704000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1754247710740000000,1754247770704000000,0
workspaceModel.moduleBridge.update.option.ms,1754247710740000000,1754247770704000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1754247710740000000,1754247770704000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1754247710740000000,1754247770704000000,0
workspaceModel.global.apply.state.to.project.ms,1754247710740000000,1754247770704000000,0
jps.reload.project.entities.ms,1754247710740000000,1754247770704000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1754247710740000000,1754247770704000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1754247710740000000,1754247770704000000,0
workspaceModel.global.updates.ms,1754247710740000000,1754247770704000000,0
workspaceModel.do.save.caches.ms,1754247710740000000,1754247770704000000,0
cacheStateStorage.set.duration,1754247710740000000,1754247770704000000,0
cacheStateStorage.get.duration,1754247710740000000,1754247770704000000,0
cacheStateStorage.set.counter,1754247710740000000,1754247770704000000,1
cacheStateStorage.get.counter,1754247710740000000,1754247770704000000,1
VFS.contentStorage.recordsUncompressedSize,1754247770704000000,1754247830702000000,7128
VFS.fileChildByName,1754247770704000000,1754247830702000000,1338
VFS.fileByIdCache.misses,1754247770704000000,1754247830702000000,0
VFS.fileByIdCache.hits,1754247770704000000,1754247830702000000,1
VFS.contentStorage.recordsReadDecompressed,1754247770704000000,1754247830702000000,6
VFS.contentStorage.recordsReadSize,1754247770704000000,1754247830702000000,140172
VFS.contentStorage.recordsStoredCompressed,1754247770704000000,1754247830702000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1754247770704000000,1754247830702000000,5066
VFS.contentStorage.recordsDeduplicated,1754247770704000000,1754247830702000000,0
VFS.contentStorage.recordsStored,1754247770704000000,1754247830702000000,4
FileNameCache.totalMisses,1754247770704000000,1754247830702000000,9088
VFS.contentStorage.recordsStoredSize,1754247770704000000,1754247830702000000,7128
FileNameCache.queries,1754247770704000000,1754247830702000000,2232128
VFS.contentStorage.recordsRead,1754247770704000000,1754247830702000000,11
VFS.invertedFileNameIndex.requests,1754247770704000000,1754247830702000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1754247770704000000,1754247830702000000,27129
MappedFileStorage.totalBytesMapped,1754247770704000000,1754247830702000000,194248704
MappedFileStorage.totalTimeSpentOnMappingUs,1754247770704000000,1754247830702000000,962058
FilePageCache.pageLoadsAboveSizeThreshold,1754247770704000000,1754247830702000000,0
FilePageCache.capacityInBytes,1754247770704000000,1754247830702000000,629145600
StorageLockContext.competingThreads.90P,1754247770704000000,1754247830702000000,0
FilePageCache.pageHits,1754247770704000000,1754247830702000000,0
DirectByteBufferAllocator.hits,1754247770704000000,1754247830702000000,0
StorageLockContext.competingThreads.max,1754247770704000000,1754247830702000000,0
DirectByteBufferAllocator.disposed,1754247770704000000,1754247830702000000,0
FilePageCache.pageFastCacheHits,1754247770704000000,1754247830702000000,63607
StreamlinedBlobStorage.recordsRelocated,1754247770704000000,1754247830702000000,0
FilePageCache.totalPageLoadsUs,1754247770704000000,1754247830702000000,49909
StorageLockContext.competingThreads.avg,1754247770704000000,1754247830702000000,0.0
DirectByteBufferAllocator.misses,1754247770704000000,1754247830702000000,22
FilePageCache.pageLoads,1754247770704000000,1754247830702000000,22
MappedFileStorage.storages,1754247770704000000,1754247830702000000,14
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1754247770704000000,1754247830702000000,56800
MappedFileStorage.totalPagesMapped,1754247770704000000,1754247830702000000,14
FilePageCache.uncachedFileAccess,1754247770704000000,1754247830702000000,18
FilePageCache.maxRegisteredFiles,1754247770704000000,1754247830702000000,1421
FileChannelInterruptsRetryer.totalRetriedAttempts,1754247770704000000,1754247830702000000,0
FilePageCache.disposedBuffers,1754247770704000000,1754247830702000000,0
FilePageCache.totalPageDisposalsUs,1754247770704000000,1754247830702000000,132
DirectByteBufferAllocator.reclaimed,1754247770704000000,1754247830702000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1754247770704000000,1754247830702000000,0
FilePageCache.maxCacheSizeInBytes,1754247770704000000,1754247830702000000,569376768
StreamlinedBlobStorage.recordsAllocated,1754247770704000000,1754247830702000000,818
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1754247770704000000,1754247830702000000,569376768
StreamlinedBlobStorage.recordsDeleted,1754247770704000000,1754247830702000000,10
FlushQueue.waitingTimeMaxNs,1754247770704000000,1754247830702000000,0
NonBlockingReadAction.finalizedExecutionsCount,1754247770704000000,1754247830702000000,1
NonBlockingReadAction.finalizedExecutionTimeUs,1754247770704000000,1754247830702000000,48594
AWTEventQueue.eventsDispatched,1754247770704000000,1754247830702000000,0
AWTEventQueue.dispatchTimeAvgNs,1754247770704000000,1754247830702000000,0.0
WriteAction.executionsCount,1754247770704000000,1754247830702000000,15
AWTEventQueue.dispatchTimeTotalNS,1754247770704000000,1754247830702000000,209625961
FlushQueue.waitingTimeAvgNs,1754247770704000000,1754247830702000000,0.0
NonBlockingReadAction.failedExecutionTimeUs,1754247770704000000,1754247830702000000,0
FlushQueue.executionTimeMaxNs,1754247770704000000,1754247830702000000,0
AWTEventQueue.dispatchTime90PNs,1754247770704000000,1754247830702000000,0
FlushQueue.queueSizeMax,1754247770704000000,1754247830702000000,0
ReadAction.executionsCount,1754247770704000000,1754247830702000000,29624
FlushQueue.tasksExecuted,1754247770704000000,1754247830702000000,0
AWTEventQueue.dispatchTimeMaxNs,1754247770704000000,1754247830702000000,0
FlushQueue.queueSize90P,1754247770704000000,1754247830702000000,0
FlushQueue.executionTimeAvgNs,1754247770704000000,1754247830702000000,0.0
FlushQueue.waitingTime90PNs,1754247770704000000,1754247830702000000,0
NonBlockingReadAction.failedExecutionsCount,1754247770704000000,1754247830702000000,0
FlushQueue.queueSizeAvg,1754247770704000000,1754247830702000000,0.0
FlushQueue.executionTime90PNs,1754247770704000000,1754247830702000000,0
JVM.totalBytesAllocated,1754247770704000000,1754247830702000000,791888272
JVM.GC.collectionTimesMs,1754247770704000000,1754247830702000000,111
JVM.usedHeapBytes,1754247770704000000,1754247830702000000,470220952
MEM.ramPlusSwapMinusFileMappingsBytes,1754247770704000000,1754247830702000000,1963921408
JVM.totalTimeAtSafepointsMs,1754247770704000000,1754247830702000000,129
JVM.threadCount,1754247770704000000,1754247830702000000,63
JVM.totalSafepointCount,1754247770704000000,1754247830702000000,61
JVM.usedNativeBytes,1754247770704000000,1754247830702000000,272168432
MEM.ramBytes,1754247770704000000,1754247830702000000,2289135616
MEM.ramMinusFileMappingsBytes,1754247770704000000,1754247830702000000,1963921408
OS.loadAverage,1754247770704000000,1754247830702000000,3.32958984375
JVM.totalCpuTimeMs,1754247770704000000,1754247830702000000,66790
JVM.newThreadsCount,1754247770704000000,1754247830702000000,19
JVM.maxHeapBytes,1754247770704000000,1754247830702000000,4108320768
JVM.totalTimeToSafepointsMs,1754247770704000000,1754247830702000000,19
JVM.GC.collections,1754247770704000000,1754247830702000000,2
JVM.committedHeapBytes,1754247770704000000,1754247830702000000,987758592
MEM.fileMappingsRamBytes,1754247770704000000,1754247830702000000,325214208
JVM.totalDirectByteBuffersBytes,1754247770704000000,1754247830702000000,579179383
JVM.maxThreadCount,1754247770704000000,1754247830702000000,116
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1754247770704000000,1754247830702000000,0
workspaceModel.updates.ms,1754247770704000000,1754247830702000000,0
workspaceModel.cachedValue.clear.count,1754247770704000000,1754247830702000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1754247770704000000,1754247830702000000,0
workspaceModel.cachedValue.from.cache.count,1754247770704000000,1754247830702000000,1128
workspaceModel.cachedValue.total.get.count,1754247770704000000,1754247830702000000,1128
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1754247770704000000,1754247830702000000,0
workspaceModel.to.snapshot.ms,1754247770704000000,1754247830702000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1754247770704000000,1754247830702000000,71
workspaceModel.on.changed.ms,1754247770704000000,1754247830702000000,0
workspaceModel.replace.project.model.ms,1754247770704000000,1754247830702000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1754247770704000000,1754247830702000000,0
workspaceModel.workspaceFileIndexData.init.ms,1754247770704000000,1754247830702000000,0
workspaceModel.loading.from.cache.ms,1754247770704000000,1754247830702000000,0
workspaceModel.workspaceFileIndexData.instances.count,1754247770704000000,1754247830702000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1754247770704000000,1754247830702000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1754247770704000000,1754247830702000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1754247770704000000,1754247830702000000,0
workspaceModel.initializing.ms,1754247770704000000,1754247830702000000,0
workspaceModel.pre.handlers.ms,1754247770704000000,1754247830702000000,0
workspaceModel.init.bridges.ms,1754247770704000000,1754247830702000000,0
workspaceModel.collect.changes.ms,1754247770704000000,1754247830702000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1754247770704000000,1754247830702000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1754247770704000000,1754247830702000000,0
workspaceModel.on.before.changed.ms,1754247770704000000,1754247830702000000,0
workspaceModel.loading.total.ms,1754247770704000000,1754247830702000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1754247770704000000,1754247830702000000,0
workspaceModel.cachedValueWithParameters.clear.count,1754247770704000000,1754247830702000000,0
workspaceModel.cachedValue.calculated.count,1754247770704000000,1754247830702000000,0
workspaceModel.full.replace.project.model.ms,1754247770704000000,1754247830702000000,0
